item_name,inscription_number,inscription_id,list_price
Bitcoin Frog #90,409271,b994fe9d6e1d09164754006febc8d86e38dd17ef3fc4782e68fef94f81827ec8i0,0.1
Bitcoin Frog #7990,409516,f126638087cf0f6317b19bae50d88ccd362a2ee16ae3ff4cb112c5dc1befedcai0,0.1
Bitcoin Frog #3186,411903,816e6644fd1043d6e0e07ceeb8f4736b8fbed419526a079e3e91c962451e0bf3i0,0.1
Bitcoin Frog #5043,411999,15e0d385ccbc972daa6734dee0ffe79068a855f88ea581825f161d126995bbf5i0,0.1
Bitcoin Frog #4483,412034,b4921aefa47e900097a994cebf3a38288ec043b66d13ac44cc52867aaefd96f6i0,0.1
Bitcoin Frog #227,412145,d4f3f437773c58be8e03c8fc84498cc6de938c59128d67a34626b762552e42f9i0,0.1
Bitcoin Frog #4608,412179,81ee90ad9c0a63b5ebedc5926e5f4033aa0f1fc955b68c0241c2e11067b943fai0,0.1
Bitcoin Frog #1098,412003,910242a05a9ae4e8f4e0cf7e9dd599eec338fff86bcdec14ae25bb0832aedff5i0,0.101
Bitcoin Frog #7861,402464,87e52c9fa004866417e98d1af00c9e69bf30c6d6f62db7e09ed7254048548629i0,0.1055
Bitcoin Frog #5641,411545,df50556e13871d2f3226d1b9d2ff0a8e449d295ce23e17de5bfecba3dfeb39eai0,0.106
Bitcoin Frog #7807,401082,19d841587791861aac267111903fec44559f9ea5aab6631570052274966c350di0,0.11
Bitcoin Frog #3486,402337,4d6d9cf3063bf84a3e3b29f85c192b5c8fcf411a43b9959633b95df997a40826i0,0.11
Bitcoin Frog #78,403743,9ee322fc14e0d9a4f46e7d8d0e8c98e7defd8bf7b817bf3b66218878eaea9248i0,0.11
Bitcoin Frog #6805,405516,7026ee273d3bcbd556d412c4887e04a2fa7414ec50dbbd722188561c477aea74i0,0.11
Bitcoin Frog #1961,406080,6d38659cd2ecb2aacdafaf72e8873fa27b4558f7c63351c4ec59a7feed8b5b7fi0,0.11
Bitcoin Frog #7678,408149,d0abca1cc99e3bc69d807ce42017976820bd3a40febe1add3c1586b26291e0aei0,0.11
Bitcoin Frog #522,411846,1cc71b7f1ecd8021140875441d23126b79e52f94859a8475156273006e8bc3f1i0,0.11
Bitcoin Frog #4098,412001,b1005ae133b58917c03e8be883585f7854930f2c39292e797c47afc98259d0f5i0,0.11
Bitcoin Frog #8181,404880,859f5860f68786dbbdb59ea6408fa297a565f042475711a38818fb4de7c39e65i0,0.111
Bitcoin Frog #9388,407729,dd360e460504af78f2e7853acc641338d989bb153253582f41d3fcd0666459a4i0,0.111
Bitcoin Frog #5448,408751,0f73070d9d7b581b350d9f5651f8136337a0ccf920c4dce179d4facf3030c1bci0,0.1111
Bitcoin Frog #614,402224,61cd768cb1a8671b22a1f04bee8aa476626104ad63e8c5617b5803aa2bc06b23i0,0.11111111
Bitcoin Frog #388,407439,80c961244353e4ddd5426714ed32c1af1e6c2fef29908fd74e3b31a1b147239ei0,0.114
Bitcoin Frog #3461,408834,a8ad9105dfac8bb45501bc9839331d55795ef9a941bd18b67ec15f2e9da7debei0,0.114
Bitcoin Frog #8751,412353,30861d2e3a98cfd986e33d00a343ebddd1e6bbde71d57bf6169dfab21f3910ffi0,0.114
Bitcoin Frog #5595,403596,964d40763a78f3028ecc8c5e5f4be378f0bf9deb40e2dbb5ebcd01aed9580345i0,0.118
Bitcoin Frog #1984,403754,7599d2c86f10d9c5e1bc73e90d2f5687c9926c855eddc23d3b9f6d5bab89d448i0,0.118
Bitcoin Frog #4459,405110,b1073cbb8ff5af944f12b6e6836c1ce6320b1275dbed2f857988f1db5d785b6bi0,0.119
Bitcoin Frog #5443,400779,1b79daf1c7a7023a3544a3fb83a429340d4a033b1be8ea894772ffe775ca6602i0,0.1199
Bitcoin Frog #5559,400786,a11dc9462604a7ab7d8d6126cb66d8574173fa56861f2f4bcf1aa6fe613e2505i0,0.12
Bitcoin Frog #571,403476,af592029fd1d0153895591dad37524db2c4d33c62ebfe2cf5d9554d95bfdab41i0,0.12
Bitcoin Frog #2301,405186,921487e28b95c03abed8b8f0d0ff98babae4927ae89b61cedd425f932cd9096di0,0.12
Bitcoin Frog #745,406584,57dce2f5bca9f102a16d5e4f1d14819f2974efa548825d6fe346e066321c978ai0,0.12
Bitcoin Frog #6544,406725,4ecb0dc83fc47ef8fb1ea3c3c42600c2036e08f58ce531fb94e97132cce2008di0,0.12
Bitcoin Frog #321,408852,7414cb79aa6f22c0e0ee35de49c5bdeceea6f4a8f25041da83dfdba9f7315ebfi0,0.12
Bitcoin Frog #8645,410883,6cb5993d4b1aa1da465a8190a279933c49f83e83a3b0dba9c528a57f1b7233dei0,0.12
Bitcoin Frog #1316,411307,a88d1383291e6ec80d38d9f7a614ef1e9b5ea689133feb6957f8edcd5096afe4i0,0.12
Bitcoin Frog #5296,411405,6a25cd04bf22bac7414d87cc13af2d20b2195e987b55ac4f5cb262bc9f4bc7e6i0,0.12
Bitcoin Frog #5487,400775,4b2b7e7c21c3fd781452d879f2c5b8baff362d64d20ca89fedd46587a9c95300i0,0.12345
Bitcoin Frog #8492,401370,7c93bc5ceb3125cd1bee0908e3b8d94bf110cc48ccf54e065ff9b2d9dc2d4c13i0,0.1244
Bitcoin Frog #1510,409815,0731c6cbdb2ffb2864f1a588148c03ebec26953f9760fe1648bd24064ebb02d1i0,0.1245
Bitcoin Frog #5661,401478,bda4e68e6f7ed9d099786a989b4a15df7f948707ed57eee1a238ef1bc0d11816i0,0.125
Bitcoin Frog #6474,402587,03b15111b1f5274b229aa6ec5741a1474e159ad66fc8d230eb15ddedcce5dd2ci0,0.125
Bitcoin Frog #2122,406853,56afc600da68ba11924b98c74b46e93f421ec5d575b3aa3e287d4a55d72c4890i0,0.125
Bitcoin Frog #1326,407032,9da64447a659a7c26145dfebe4405645c847857d72590dbef16c5bd5a5adef94i0,0.125
Bitcoin Frog #4516,406966,332b74e6daed097d9defffc1704804d24712d41813af55890b2d34a150dee292i0,0.1279
Bitcoin Frog #1500,402244,f0f5e9f41c3f4f8f9fc56aba4f132685c2b4162568bf392eb64cea77661aea23i0,0.13
Bitcoin Frog #5349,402454,7e3819d6816935746ce2069f19fc1d8a293e93aca3db000ff726c3e14c7f4829i0,0.13
Bitcoin Frog #8167,404791,a74d49c6a92a367fc8692c461bfab97607376544fa3a2d0161210cb68e5df662i0,0.13
Bitcoin Frog #9087,409273,efc03a9118dcf00506f21b85086a3279f8578634f49f122e452bc8d99f2085c8i0,0.13
Bitcoin Frog #6305,409844,7d6b47c9e9960da562cda83d3a470a9b0d04aa62771a14d5c44fb47fd793c7d1i0,0.13
Bitcoin Frog #4908,409738,0ad807f1198d3516a503bf8f5645a74f98b67d43040038312b6f79f4396421cfi0,0.1307
Bitcoin Frog #6254,405819,6f38cc9777c0a0dbf78ba84072385d8096ab752d58be5d79ae3ad2cedf78f478i0,0.13213455
Bitcoin Frog #724,408156,6b03a7472a2f1c79b3f7e16286b8919c86aa8d13b736899cc0227d405322f9aei0,0.133
Bitcoin Frog #5634,400937,829d4b4d404ca52071f14e5d9d124a24a8094e16f80489c80e00a24bc6297609i0,0.1337
Bitcoin Frog #7365,406718,aea3e5ae061b79a85a70df399decc78155886e42554c64bebce92d8f7396e58ci0,0.1349
Bitcoin Frog #6801,402437,abfeb6ab40bb7fab8b29ed2578d0819411367587d79264419f15c22c5375fa28i0,0.135
Bitcoin Frog #2903,406266,714fd43890f256e19e4ec6c80b407ca95d282618c857b0820fcf9aadb75ff083i0,0.135
Bitcoin Frog #3439,407582,aad630cecc8db60fdbda5cede0606707a6ce59f1cc36b72a85beb66804aaa1a1i0,0.135
Bitcoin Frog #646,408883,613b8d60b313d5ad09939ada0de98413b9429a4cfc888c7971c1e5fb05281ec0i0,0.137
Bitcoin Frog #282,404013,4f1327f24a95b94b39b24d4ffced1b4c7888971735f422ba3e951e8f72534b4fi0,0.139
Bitcoin Frog #8007,405230,a94b1daaaf6e229710253ec750fcf0fe344358692199a7d34c8d8a423d9aff6di0,0.139
Bitcoin Frog #3142,404640,316d886e8c23d9109e5875d03e4014986ed896f3e8fe9de9a3c280fca313ce5ei0,0.13999
Bitcoin Frog #7227,409841,140e7d8ebab09e3431642df1bbe2925c208dffaefd704320eb1434cb1813b3d1i0,0.13999
Bitcoin Frog #9524,395772,7328a0ab8be097d81b8e67957f0ae60bfa08229ff67253eb0d16271082148300i0,0.14
Bitcoin Frog #4306,401656,ae737e86b17539ee66c7ac3e7ffdb3109e1788fd0148a8a1b2612513f9456c1ai0,0.14
Bitcoin Frog #7561,410017,43a28d8cbc7d9852b291f40e56f8a849e21028b6d71bda0a9143c8fa7f69b0d6i0,0.14
Bitcoin Frog #3423,411938,ae819a4f56b688da4b6a1a618809c30cd80c9e17838a74613ce70ec895831ef4i0,0.14
Bitcoin Frog #9286,412219,695434d217ef28236db33c9c790668272a452b86412c956ef6880f04d8579cfbi0,0.14
Bitcoin Frog #8585,404462,7b3ee52d1dca840b3d21b9328550a48741707a7e87576fa8ba4dcdc4f40eb95ai0,0.14112
Bitcoin Frog #4183,405325,9fd97b71098fed00899704499255f48f08564c003d8941b1a76ce9893acd9670i0,0.142
Bitcoin Frog #3090,404276,e7ac05d70fbb6d9010a94149a239983d7a7a43a32f802f43351b5abf83fa6156i0,0.1428
Bitcoin Frog #4080,411462,327d90a7ecadecdb4dd0c560f90abc800da760d7b725548deb164b35db0e18e8i0,0.144
Bitcoin Frog #9659,408031,62d75ff40781db7c4215ea3b7272482ca41d60f74160cff34ca6fa9ad8dcfeabi0,0.146
Bitcoin Frog #4578,403072,01885b5dc89676702f696d0aa455bf6e6ebc9643121d66ed8c0b5f60e6f81639i0,0.149
Bitcoin Frog #4456,403099,2b446c1583c9a389241600b0c30aa4deb171b8413a2a1c3494059fdf00769539i0,0.149
Bitcoin Frog #3156,405316,3dc1c9a733ce19c7bd723606df90550632d638dec9ed2d0dfd1cf86e5fe45870i0,0.149
Bitcoin Frog #9564,410144,6151fe5a4260cf83f605493ce6796a47a15b5f742f2b177575e6c4876197eed9i0,0.149
Bitcoin Frog #7814,412197,7801e05fff2b03fbaf7f98d20d84205ca37defe0c45d622ba7e3c1e1b08ce5fai0,0.149
Bitcoin Frog #7498,404817,aca5fde5fa6c5d0753ab45d9b69ec63b30e5258d9d973ea56337a14956ecdb63i0,0.14999
